,id,Торг_точка_чистый_адрес
11287,11287,"347335, ростовский обл, волгодонский р-н, победа п, юбилейный ул, дом № 18, кв.1"
11288,11288,-
11289,11289,"344029, ростовский обл, ростов-на-дону г, металлургический ул, дом № 106/1"
11290,11290,"346270, ростовский обл, шолоховский р-н, вёшенский ст-ца, степан разин ул, дом № 115б"
11291,11291,"346062, ростовский обл, тарасовский р-н, ефрёмово-степановка сл, киров ул"
11292,11292,"347226, ростовский обл, морозовский р-н, вишнёвка х, центральный ул, дом № 25 а"
11293,11293,"347800, ростовский обл, каменск-шахтинский г, в юж направление от жилой дом 71 по пер.коммунистическому, дом № 5"
11294,11294,"347805, ростовский обл, каменск-шахтинский г, красноармейский пер, дом № 106, корпус б"
11295,11295,"344019, ростовский обл, ростов-на-дону г, 6 линия ул, дом № 7"
11296,11296,"347276, ростовский обл, константиновский р-н, стычновский п, лесной ул, дом № 1"
11297,11297,"346356, ростовский обл, красносулинский р-н, красный сулин г, фурманов ул, дом № 2а"
11298,11298,"344094, ростовский обл, ростов-на-дону г, можайский ул, дом № 38/1"
11299,11299,"346357, ростовский обл, красносулинский р-н, красный сулин г, карбышев ул, дом № 71"
